All Starting Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Samuel Aldegheri P | LAA ,35,20,7,2,0,2,4,0,0,0,35,18,39,5.14,1.63,1079
W ,Cade Winquest P | NYY,10,10,0,0,0,0,0,0,0,2,9,3,9,3.60,1.20,1088
W ,Ryan Watson P | BOS,10,10,0,0,0,0,0,0,0,2,9,3,9,3.60,1.20,1088
W ,Trevor McDonald P | SF,6,3,0,0,0,0,0,0,0,1,5,2,5,3.00,1.17,1095
W ,Ryan Feltner P | COL ,50,25,12,5,0,1,4,0,0,1,48,19,57,5.04,1.52,1102
W ,Jedixson Paez P | CHW,9,9,0,0,0,0,0,0,0,2,9,3,9,4.00,1.33,1105
W ,Angel Bastardo P | TOR,8,8,0,0,0,0,0,0,0,1,7,3,7,4.50,1.25,1111
W ,Duncan Davitt P | CHW ,5,5,0,0,0,0,0,0,0,1,5,2,5,3.60,1.40,1114
W ,Brycen Mautz P | STL ,8,8,0,0,0,0,0,0,0,1,8,3,8,4.50,1.38,1118
W ,Spencer Miles P | TOR,6,6,0,0,0,0,0,0,0,1,6,2,6,4.50,1.33,1121
W ,Carson Palmquist P | COL ,24,15,0,0,0,1,1,0,0,4,25,12,26,6.00,1.58,1134
W ,Antonio Senzatela P | COL,48,26,0,0,0,1,1,0,0,6,31,17,67,6.38,1.75,1161
W ,Dylan Ray P | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Alex Cobb P | DET ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Enrique Burgos P | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Christian Oppor P | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,M.D. Johnson P | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Will Stewart P | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Carlos Gonzalez P | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Gage Ziehl P | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Justin Lamkin P | KC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brandon Lawson P | MIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Roman Angelo P | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,William Corcoran P | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Brody Hopkins P | TB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,David Parkinson P | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Rodney Boone P | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Joander Suarez P | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
W ,Zack Bird P | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,9999
